,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,LEMM
734,True,False,False,False,False,True,True,False,False,False,finally black person unbiased opinion . An incredibly high percentage black life lost among extremely small fraction police . Black people need take responsibility violence .
735,False,False,False,False,False,False,False,False,False,False,"Thank truth , speaking innocent ."
736,True,True,False,False,False,False,False,False,False,False,This sad . Disgrace black people
737,False,False,False,False,False,False,False,False,False,False,My mother told thing . God Bless woman .
738,False,False,False,False,False,False,False,False,False,False,"This gal call spot ! Way go Ms.Peggy , way go !"
739,True,True,False,True,True,False,False,False,False,False,When I c blk life matter bullshit ..... witch I call bullshit 5 black people killed five period Newark nj ....... I call Bullshitb
740,False,False,False,False,False,False,False,False,False,False,Love I saem thing Go Peggy ! # stupid Ya Killing ya self quicker STLPD could ever # wakeup
741,True,False,False,False,False,True,True,False,False,False,Niggas love victim situation ' I separate black people need
742,False,False,False,False,False,False,False,False,False,False,"Oh politician style oratory ! Peggy Hubbard , one short video , ring message loud clear ..... listen . Ok , I ' England thankfully ' gun culture ; I ' seen enough American scene time know Peggy drop hang-wringing crap tell . Her word written posted White House ..... mavbe someone would listen act ."
743,False,False,False,False,False,False,False,False,False,False,everyone share ...... woman awesome
744,False,False,False,False,False,False,False,False,False,False,This REAL black leadership . Real revolutionary radicalism !
745,False,False,False,False,False,False,False,False,False,False,Respect !
746,False,False,False,False,False,False,False,False,False,False,Thanks voice sanity black community Peggy .
747,False,False,False,False,False,False,False,False,False,False,"Wow ! ... people like ' say thing RIGHTLY say , `` PC police '' get offended , tag racist , therefore truth I might speak given credence .... society know . But speaking truth magnifies like one else could . Why elevating people like school board , city council , mayor , state national office ?"
748,False,False,False,False,False,False,False,False,False,False,And ' US Navy vet . Mad respect
749,False,False,False,False,False,False,False,False,False,False,+ ~ day day ~ + thisisacommentary Here ' truth !
750,True,True,False,False,False,False,False,False,False,False,"So bitch talking people like Dylan Roof , James Holmes , Jared Loughner , Jerad Miller , Tim McVeigh , Jared Loughner , Jim David Adkisson , Paul Hill , Scott Roeder , Frazier Glen Miller Jr. Elliot Rodger , Buford O ' Furrow , John R Houser , etc , . RIGHT ?"
751,False,False,False,False,False,False,False,False,False,False,Thank real . When I heard little girl I thought thing . Where rage ! The Media ever behind want promote racial tension nobody black community want talk elephant room . Its almost like everything medium music scene promotes thug life .
752,False,False,False,False,False,False,False,False,False,False,Peggy hero ..
753,False,False,False,False,False,False,False,False,False,False,Awesome woman .
754,False,False,False,False,False,False,False,False,False,False,think alot black people tired gun violence gang ignorance community want stop yes bad people race whats get statement talk thing black commuity people quick say bad people every race say putting black want people better caring self repectful way
755,False,False,False,False,False,False,False,False,False,False,* Tips hat class A lady . Well spoken !
756,False,False,False,False,False,False,False,False,False,False,If black people like ...
757,True,True,False,False,True,False,False,False,False,False,She right Blacks shitter white man .
758,True,False,False,False,False,True,True,False,False,False,"Obama saying exactly lady saying . Instead , ' defending thug . She clean language , however ."
759,False,False,False,False,False,False,False,False,False,False,"So proud woman & mother stand principle , morality & plain common sense ! And afraid go tide culture wrong path ! Kudos Peggy & also mother 2 kid Hattiesburg , Ms. That killed 2 police officer ... Then stand take responsibility , . You two wonderful role model latest heroine !"
760,False,False,False,False,False,False,False,False,False,False,"basically ' talking . black life matter , I guess looting rioting take place asshole whose robbed druged community . She hit point CNN . She belief police brutality Wants reform , know there racism , also know nobody going take . fucking second look black right till black people take stand self destruction ."
761,False,False,False,False,False,False,False,False,False,False,I ' spread video everywhere ! ! ! ! Awesome !
762,False,False,False,False,False,False,False,False,False,False,"Thank , Peggy !"
763,False,False,False,False,False,False,False,False,False,False,The female Uncle Ruckus
764,False,False,False,False,False,False,False,False,False,False,Well damn . Good
765,True,False,False,False,False,True,True,False,False,False,"Im white person always thought everyone treated fairly . With BLM creating bunch bull threatening life others making harder cop take bad guy , maybe drawing weapon fast enough killing spirit hero killing spirit NOT putting 110 % JUST enough comply . ( No rushing burning house type thing ) bad cop And neighborhood gang neighborhood heat taken . Emboldening . And spirit ALL life matter ( A form racism ) BLM causing feeling Black Lives ' matter . Peggy gave hope still hope still intelligence black community . So maybe still live together . I ' one le white guy willing join KKK Peggy , NOT BLM ."
766,False,False,False,False,False,False,False,False,False,False,I agree sista 100 % ! ! ! ! !
767,True,False,False,False,False,True,True,False,False,False,"As black person I say THANK YOU FOR SPEAKING THE TRUTH . Too many black causing trouble , dressing like idiot bring trouble , killing eachother , causing crime complain police good . I ' glad parent grew properly . I stayed away garbage ."
768,False,False,False,False,False,False,False,False,False,False,"Thank Mrs. Hubbard . I happy said need saying . Blacks allowing neighborhood destroyed . Black mother ' stand counted . Black father keep as home help raise child . Peggy , Chief & I back . Fair wind following sea shipmate . Slap heard round world need happen whole lot sister ."
769,False,False,False,False,False,False,False,False,False,False,"You go girl ! ! ... listened twice , retweeted twice ( first gateway pundent , second youtube ) God Bless Ms Hubbard God ' speed vid ."
770,False,False,False,False,False,False,False,False,False,False,Great video ... Thank Peggy .
771,False,False,False,False,False,False,False,False,False,False,This Brave woman brought tear eye
772,False,False,False,False,False,False,False,False,False,False,PEGGY HUBBARD PRESIDENT 2016 ! ! ! !
773,False,False,False,False,False,False,False,False,False,False,Very respectable woman
774,True,False,False,False,False,True,True,False,False,False,Too much logic intelligence . She must mixed race intelligent white DNA .
775,False,False,False,False,False,False,False,False,False,False,AMEN ! Tell like sister AMEN !
776,False,False,False,False,False,False,False,False,False,False,We need people like Peggy Hubbard ! I support Mother Year Common Sense .
777,False,False,False,False,False,False,False,False,False,False,I think I fell love .
778,True,True,False,False,True,False,False,False,False,False,One must fucking stupid one attack police officer expects get away without response police .
779,False,False,False,False,False,False,False,False,False,False,"I never heard woman . But , I ' loving saying . This message valuable get . Thanks posting !"
780,False,False,False,False,False,False,False,False,False,False,"hit nail head ! ! black life matter , guess keep killing stupid shit . like gang loyalty selling drug instead getting education able get getto . take hat parent raise chlidren value pride , cause one make difference . drug dealing gang banger . difference going makeis one le holiday dinner"
781,False,False,False,False,False,False,False,False,False,False,"Dear Peggy , please Mother run president ?"
782,False,False,False,False,False,False,False,False,False,False,"Plenty white people care , exact view woman deemed RACIST . I stopped caring"
783,False,False,False,False,False,False,False,False,False,False,LOOK DEEPER INTO WHY THIS HAPPENS ALL OVER . BLACK PEOPLE DID NOT PUT BLACK PEOPLE IN THIS SITUATION WE ARE ALL IN AS BLACK PEOPLE . HOPE SHE LEARNS HER HISTORY !
784,False,False,False,False,False,False,False,False,False,False,I love woman . wish like . would certainly help cause page ...
785,False,False,False,False,False,False,False,False,False,False,That ' cruel mom
786,False,False,False,False,False,False,False,False,False,False,She spoke others want say ....
787,False,False,False,False,False,False,False,False,False,False,This woman get NOBEL PEACE PRIZE instead Antichrist Obama .
788,False,False,False,False,False,False,False,False,False,False,Bravo !
789,True,True,False,False,True,False,False,False,False,False,"Correction : Black ppl NEVER violent ppl planet . Now saying true , come black black crime shit , ' single race shit happens race , across globe ."
790,False,False,False,False,False,False,False,False,False,False,I ' sure michael brown knew killer young girl considered `` homeboy ''
791,False,False,False,False,False,False,False,False,False,False,I love Peggy .
792,False,False,False,False,False,False,False,False,False,False,yeah said save u tax dollar buy part harleys ARs LOLOL
793,False,False,False,False,False,False,False,False,False,False,"Peggy , I know many fine black woman ( men ) like sick tired violence blame . Thanks speaking !"
794,False,False,False,False,False,False,False,False,False,False,Awesome Job Peggy ! thank telling truth ! ! # WeStandWithPeggyHubbard
795,False,False,False,False,False,False,False,False,False,False,That community marching peace hand hand girl killed sitting home homework . She deserves least society let . Maybe Al Sharpton lead ...
796,False,False,False,False,False,False,False,False,False,False,"Truth delivered courage conviction , political correctness reach heart mind honest , productive hard-working people . This lady say like ."
797,False,False,False,False,False,False,False,False,False,False,Right On ! Dynamite !
798,False,False,False,False,False,False,False,False,False,False,You see Blacks speak truth ' conform norm considered Uncle Tom ' sell out
799,True,False,False,False,False,True,True,False,False,False,"So day , ' Conservative , support Confederate Flag , denies racism , criticize black people ; ' deemed hero white people ? Lmao . Please get white woman black face screen"
800,False,False,False,False,False,False,False,False,False,False,REAL strong black woman NOT afraid speak TRUTH .
801,False,False,False,False,False,False,False,False,False,False,Peggy I love video I use stand black life matter using excuse get away crime . I know lot good black would like voice heard voice silenced nationwide uproar black life matter afraid say something could next victim .
802,True,False,False,False,False,True,True,False,False,False,"okay blacklivesmovent thug stop carp u wan na stand murder yet child died gettin shoot cheast becasue u wan na act like plant ape movie excuse black killing black u wan na come cop white ppl call u name , rastist name u dont get try lisening lawa obeying law stop shooting inncent ppl benfits u guy killing ppl need jail ,"
803,False,False,False,False,False,False,False,False,False,False,"You freakin ' go , girl ! !"
804,True,False,False,False,False,True,True,False,False,False,"AMEN ! ! ! , Peggy Hubbard ! ! Color make difference , person inside . The innocent nine year old little girl one attention . Some people want cause chaos , black white ! ! All going exactly Obama wanted , look country mess . I admire courage telling like Peggy Hubbard ."
805,False,False,False,False,False,False,False,False,False,False,one race ( human race )
806,False,False,False,False,False,False,False,False,False,False,"OMG ! She putting , telling truth . It ' hard , true ."
807,True,True,False,True,False,False,False,False,False,False,"Before integration black people school , business bank ! ! ! ! ! ! After integration lost every thing ! ! ! ! ! !"
808,False,False,False,False,False,False,False,False,False,False,No ! Leave alone ! Don ' take !
809,False,False,False,False,False,False,False,False,False,False,Wake Black People .
810,False,False,False,False,False,False,False,False,False,False,"This older , white conservative say Peggy Vice President ! Could imagine Trump/Hubbard ticket ? WOWEEE WOW !"
811,False,False,False,False,False,False,False,False,False,False,pretty woman dang !
812,False,False,False,False,False,False,False,False,False,False,Leave video . Sometimes truth hurt . Thank posting video .
813,True,True,False,True,False,False,False,False,False,False,"Ask fellow white liberal press network blog post , ' , cringe black conservatism ."
814,False,False,False,False,False,False,False,False,False,False,She said I need new part Harley lol
815,False,False,False,False,False,False,False,False,False,False,"Thank . Finally , powerful voice truth black community . 93 % black killing perpetrated black . For part , even 7 % black murder non-blacks directed innocent black citizen , rather drug gang related . Donald Trump , Star Parker , I hope aware Peggy Hubbard ' comment address issue honestly . There need seat table Ms. Hubbard Trump campaign administration . Race Mongers like Obama , Eric Holder , Pelosi , Reid , Jessie Jackson , Al Sharpton , NAACP , Congressional Black Caucus , Congressional Democrats ( ethnicity , level government ) , mainstream medium conspired last 50 year turn viable black community government-dependent ghetto knowingly advancing false narrative systemic White ( conservative ) racism . Perhaps greatest accomplishment destruction black nuclear family . Seventy-two percent black child born single mother . Why get married limit number child , Obama progressive gladly extort taxpayer money take care illegitimate child exchange guaranteed vote keep power . This master plan policy insures generation newly created disaffected dysfunctional adult necessarily become democratic voter . If race hustler mentioned , reacted way black black killing , could go neighborhood power , wipe gang , minimize drug use give community real “ hope ” “ change. ” It never happen . They need black community dependent feel hopeless order maintain power control . They living good life back people , deceiving thinking care . Just think – purveyor lie damn lie make race issue past 40 year would get “ real ” job like rest u ."
816,False,False,False,False,False,False,False,False,False,False,"Peggy , I tip hat ."
817,True,False,False,False,False,True,True,False,False,False,I love . Every thug deserves slug
818,False,False,False,False,False,False,False,False,False,False,Body cam also air police run day day . Not cop screw .
819,False,False,False,False,False,False,False,False,False,False,@ ReasonBurger ( Twitter ) Powerful . Blunt force trauma powerful . I hope word change thinking whose concern black life misplaced . Thank sharing .
820,False,False,False,False,False,False,False,False,False,False,peggy Hubbard president
821,True,True,False,True,False,False,False,False,False,False,"agree said , ' trust police ' arrest crooked pedophile protecting treasonous politicans thing military people"
822,True,True,False,True,False,False,False,False,False,False,BlackLivesMatter built deceit lie
823,True,False,False,False,False,True,True,False,False,False,"I dont like generalization , used rant , BUT main point RIGHT . Chris rock said best , Black people niggaz . A nigga morn killer got gunned street , Black person mourns loss INNOCENT human life little girl got murdered . Based comment , Black nigga ratio dropping ."
824,False,False,False,False,False,False,False,False,False,False,"I tell even taboo talk , something News Media ' touch ten foot pole ... * '' '' Black White Crime '' '' * Blacks sexually assaulted 30,000 white woman 2005 fewer 10 black woman sexually assaulted white men . Yes , I used 2005 BOJ make stats available online anymore stating `` These statistic may inflammatory certain ethnic group ' tip iceberg ."
825,False,False,False,False,False,False,False,False,False,False,Peggy watch life leadership revolution video . people smart good mentor . really think research training would great leader . keep great work
826,False,False,False,False,False,False,False,False,False,False,THE BEST AND MOST HONEST BLACK PEOPLE I 'VE EVER KNOW
827,False,False,False,False,False,False,False,False,False,False,Bam .......... She said ! ! !
828,False,False,False,False,False,False,False,False,False,False,"God Bless lady ! I wish people like intelligence . God Bless little girl lost life thug , sad . And single one animal care . # Black life Matter , MY ASS ! It # Innocent LIVES MATTER !"
829,False,False,False,False,False,False,False,False,False,False,As Black man I say needed Black Lives Matter message needed .. either ... .
830,False,False,False,False,False,False,False,False,False,False,Ms. Hubbard I ABSOLUTE respect . Wish would run office level . You got bigger ball male politician . You call like BRAVO !
831,False,False,False,False,False,False,False,False,False,False,"Well said Peggy , message shared everybody ."
832,False,False,False,False,False,False,False,False,False,False,Mansur Ball-Bey thug . He worked FedEx house served Warrant . He video brandishing gun . He shot back illegal US Police officer . The St Louis PD ' releasing data know shot killed error . Ball-Bey criminal record . What Hubbard illegal . She going national TV slandering Ball-Bey ' son . Frankly ' sue .
833,False,False,False,False,False,False,False,False,False,False,After watching second part Rest power trayvon martin story . I urge watch !
834,False,False,False,False,False,False,False,False,False,False,http : //youtu./qLpGdYVx-DM Really black people violent ?
835,False,False,False,False,False,False,False,False,False,False,thank speaking problem black community .
836,True,True,False,True,False,True,True,False,False,False,"Yea ! We beat white people , rob black owned store , cause massive riot wasting money ! I bet 90 % yall ' work , stop wasting people money .... I hope every single person got shot ... happen though , sadly ."
837,True,False,False,False,False,True,True,False,False,False,# blacklivesdontmatter
838,True,True,False,True,False,False,False,False,False,False,Seeing comment prof backward country .
839,False,False,False,False,False,False,False,False,False,False,The police NOT ! Be militarized !
840,True,True,False,False,True,False,False,False,False,False,dumb mf
841,False,False,False,False,False,False,False,False,False,False,"`` You ' stop revolution ! '' Well , 2 year ... I ' say ' done pretty good job far ."
842,False,False,False,False,False,False,False,False,False,False,"I feel sorry hapenned . But thus think ' happen gang member kill another one ? ? ? Why go street cop kill black male knowing gang menbers killing every day . I lost family , friend . And one went street scream stop killing police killing black person whole world stop . Humans"
843,False,False,False,False,False,False,False,False,False,False,"burn public storage , make sense .."
844,False,False,False,False,False,False,False,False,False,False,must mad cause quiet lost thier belt .
845,False,False,False,False,False,False,False,False,False,False,GOOD
846,True,True,False,True,False,False,False,False,False,False,real criminal wall street guy steal money inmate every Penitentiary every dreamed stealing
847,True,True,False,True,False,False,False,False,False,False,"So `` Revolution '' ? Setting neighbourhood fire ... good job , burn suburb cop live ... making homeless achive anything ?"
848,False,False,False,False,False,False,False,False,False,False,"Molotov cocktail local drink , want dance , dance ..."
849,True,True,False,False,True,False,False,False,False,False,Brown Stepfather pant half way .
850,False,False,False,False,False,False,False,False,False,False,"The trés tote hilars vid grip `` revolutionary '' regular poster Afro-Punk , seventeen massive corporate sponsor . `` The revolution start , sponsored following multi-national corporation ... '' ha ha ha . Virtue signaling satire practically writes ! : )"
851,False,False,False,False,False,False,False,False,False,False,Congrats got `` Town flame '' Now roll live 3rd world hell hole Also try move .. OH WAIT You ' cause town garbage probably business market =p
852,True,True,False,True,False,False,False,False,False,False,white immigrant need go back Europe tbh native Americans ' European settler came boat
853,True,True,False,False,False,False,False,False,False,False,What bunch complete dumb ass !
854,False,False,False,False,False,False,False,False,False,False,Ignorance law excuse 18 U.S.C . 242 Deprivation right color law
855,True,False,False,False,False,True,True,False,False,False,I agree time race war .
856,True,True,False,False,False,False,False,False,False,False,`` We war 400 year '' please war started three quarter million Americans died . Stop bitching
857,False,False,False,False,False,False,False,False,False,False,"weird white , pretext police officer white must le risk others , would black police officer would kill white , would taken 20 year prison . , I may white , I white black equal"
858,False,False,False,False,False,False,False,False,False,False,Crimes committed Riot become Federal Offence . The Federal Government ability build unlimited prison .
859,True,False,False,False,False,True,True,False,False,False,Michael Brown THUG ! God bless Thin Blue Line ! ! I graduate police academy December !
860,True,False,False,False,False,True,True,False,False,False,"people see , ' even understand saying , black America . good world see , people respect race like , see much bad"
861,True,True,False,True,False,False,False,False,False,False,THESE PEOPLE DID AS THEY SHOULDVE . WISH THEY WOULDVE LITERALLY BURNED THE ENTIRE CITY DOWN
862,False,False,False,False,False,False,False,False,False,False,Lol ! Look got !
863,False,False,False,False,False,False,False,False,False,False,"* Scrolls comment see bunch racist comment * Me : Look ! Trump Supporters ! * Sits patiently hate * Ok seriously , lot people saying wrong , I say “ Yeah , kinda ” But people saying “ It ’ ’ black. ” , think African American people innocent nothing wrong ."
864,False,False,False,False,False,False,False,False,False,False,3:40 someone get milk
865,True,True,False,True,False,False,False,False,False,False,"Must nice looting , protesting , rioting , burning stuff middle night ' get go work next day"
866,True,True,False,True,False,False,False,False,False,False,Is really hard open fire
867,False,False,False,False,False,False,False,False,False,False,"police shot 1 black guy , & black riot , ! ! black shoot black , happens ? ? , , , , , , , , , , , , , , ?"
868,True,True,False,False,False,False,False,False,False,False,Dirty mongrel ! ! !
869,False,False,False,False,False,False,False,False,False,False,National Guard called hint riot . The National Guard really spook rioter .
870,False,False,False,False,False,False,False,False,False,False,Now tax dollar get spanking new cop car 😔
871,False,False,False,False,False,False,False,False,False,False,That police car purposefully left destroy get anger instead business . The cost destruction car passed state taxpayer .
872,True,False,False,False,False,True,True,False,False,False,95 % policing problem protested caused black criminal . Let ' forget blame address elephant room .
873,False,False,False,False,False,False,False,False,False,False,"Peace need found side . Be stubborn , relentless , peaceful . Don ' go work , sit step power day chant concern ! ........................ “ Fear path dark side . Fear lead anger . Anger lead hate . Hate lead suffering. ” - Yoda .............................. : ) < 3"
874,False,False,False,False,False,False,False,False,False,False,For inanimate object police car resilient getting completely flipped set fire .
875,True,True,False,False,False,False,False,False,False,False,I hate basterds like I would funny tried pushing flipped back top . # Hacopcarcanstillfightback
876,False,False,False,False,False,False,False,False,False,False,Ferguson 2014 : Protesters Flip Police Car | The New York Times
877,True,True,False,True,False,False,False,False,False,False,I wish car flipped crushed rioter
878,True,False,False,False,False,True,True,True,False,False,It ' Ameland !
879,False,False,False,False,False,False,False,False,False,False,The cop need look video start arresting people .
880,False,False,False,False,False,False,False,False,False,False,Why showed violent protest
881,False,False,False,False,False,False,False,False,False,False,"Good job guy , raised tax ! !"
882,True,True,False,True,False,False,False,False,False,False,So friend get killed mean burn local home item Seems correct
883,False,False,False,False,False,False,False,False,False,False,My question park cruiser front protester 🤔🤔
884,False,False,False,False,False,False,False,False,False,False,In point almost set person fire
885,False,False,False,False,False,False,False,False,False,False,rip crown vic durable car ever : (
886,True,False,False,False,False,True,True,False,False,False,I hate people read everything . Because I ' read . Because I ' black .
887,False,False,False,False,False,False,False,False,False,False,"Everyone saying black people , white people , white woman got shot rubber bullet came next day two black people helping walk ."
888,False,False,False,False,False,False,False,False,False,False,This truly tragedy .. death kid way city reacted ! This way get justice . It make matter worse . This Malcolm X way handling thing Dr. King way .
889,True,True,False,False,True,False,False,False,False,False,"Maybe I ' know exact story , I understood supposed case grown man shooting kid . This ' supposed racial , guy letting hate , whether anti black anti white w.e , seem forgetting going . A police officer shot innocent kid . THAT 'S IT . Want justice THAT , fckin race . The moment pick race , side become fckin joke . I dont give rat as many black killed white vice versa , I want know fck POLICE OFFICER walking free emptying motherfckin gun CHILD ."
890,True,True,False,True,False,False,False,False,False,False,"Michael Brown deserved die , intoxicated , aggressive attempted reach cop gun ."
891,False,False,False,False,False,False,False,False,False,False,`` I ' experienced racism side '' Then racist white ?
892,False,False,False,False,False,False,False,False,False,False,"Muslims UK , black brother & Sisters America ."
893,True,True,False,False,True,False,False,False,False,False,Kid hopeless piece shit .. look bully store owner . His bad decision got dumb as shot killed
894,True,True,False,False,False,False,False,False,False,False,' racist fuck . god please bless america
895,False,False,False,False,False,False,False,False,False,False,Some people seen Mississippi Burning way many damn time .
896,False,False,False,False,False,False,False,False,False,False,So many racist comment . I hate white sometimes .
897,False,False,False,False,False,False,False,False,False,False,Why fuck need military police civilian ? It ' like wan na bring new gear dress like soldier strut around trying look tough .
898,True,True,False,True,False,False,False,False,False,False,' let Elite ' divide conquer tactic work ! ! ! want keep u racially divided never rise
899,False,False,False,False,False,False,False,False,False,False,What j=kind bandana guy wearing ? It light
900,True,False,False,False,False,True,True,False,False,False,"Oh man , thug life type ... ' hilarious . Seriously , ' fuckin ' riot . Look , take three dollar pocket knife back pawnshop , pull pant , stop playing basstracks 80 Sedan rim cost car sit as back office belong . The criminal life ' ."
901,False,False,False,False,False,False,False,False,False,False,7:24 7:30 XDDDDDDDDDDDDDDDD
902,True,False,False,False,False,True,True,False,False,False,"The shooting one thing black . Black people make black issue . Bottom line grown man robbed store ignored police order . Why people think ok protest behalf thug respect law , yes shame came death hadnt thief would still alive . I hear bullshit black got ta got ta , hard street , street .... blah blah blah . wear hard living like badge honor honor country , hey let go steal cigarillo make blunts , worsen already ghetto ,"
903,True,False,False,False,False,True,True,False,False,False,Blacks get prejudice easily
904,True,False,False,False,False,True,True,False,False,False,Remember time every race rioted someone race got shot white cop attacking officer waving gun around ? Remember huge riot last year 13 month old shot head 2 black kid ? Oh .
905,False,False,False,False,False,False,False,False,False,False,didnt attack police officer ? steal store ? expect ?
906,False,False,False,False,False,False,False,False,False,False,0:10 legend still yelling `` move ''
907,False,False,False,False,False,False,False,False,False,False,"Truth . That people need realize accept Michael Browns action brought situation . The Bible say justice served fast , put justice . people said '' justice , peace '' word awakes Scriptures head . Deeply I say I can not speak everything I wish speak right long . And I believe I would say come right time ."
908,False,False,False,False,False,False,False,False,False,False,Darude ............... sand ... storm .......
909,True,True,False,False,False,False,False,False,False,False,Just finished video .... Now gaze upon racist bigot comment section . It ' make glad ' human .
910,False,False,False,False,False,False,False,False,False,False,Everyone saying Micheal brown deserved treyvon Martin Eric garner
911,True,True,False,False,False,False,False,False,False,False,"hmm , maybe there depth subject comment section .. nope bunch degenerate ."
912,False,False,False,False,False,False,False,False,False,False,yall need stop acting like mike brown innocent guy never nothing wrong
913,True,False,False,False,False,True,True,False,False,False,Not one pair work boot stolen ferguson riot .
914,False,False,False,False,False,False,False,False,False,False,Us police use `` peaceful way '' That ' need bulletproof vest helmet .
915,True,False,False,False,False,True,True,False,False,False,"They ' want justice . Here see mob mentality action . He ' guilty matter Grand Jury say , matter evidence say , let ' hang nearest tree . What officer right ? They need learn speak proper English get job . Who ' bigger racest ? If white crowd would jail ."
916,True,True,False,False,True,True,True,False,False,False,Mike Brown criminal thug . Fuck
917,True,False,False,False,False,True,True,False,False,False,5:53 see brick hit white pig helmet . Lmao . Nice shot . Should hit face
918,True,True,False,False,True,False,False,False,False,False,Fuck mo kansa city
919,False,False,False,False,False,False,False,False,False,False,If MLK saw ' cry .
920,False,False,False,False,False,False,False,False,False,False,"This ' really race issue , police brutality issue . This first time cop like Darren Wilson ' sent jail , group police officer shot killed homeless , white man want leave spot home . They shot , attacked K9s , shot bean bag long dead . They even camera go jail . There problem police keep ignoring get worse worse . Don ' try make excuse bad police officer ' behavior thankful one job right ."
921,True,False,False,False,False,True,True,False,False,False,"Every time interviewed person I noticed `` ghetto '' clearly see education preschooler . Who ever protested incredible stupid stuff , Dr Martin Luther King jr would disappointed I respect . All ignorant black people like always ruining thing say anything always victim . Wake stupid guy one . You ' making America look stupid ."
922,False,False,False,False,False,False,False,False,False,False,The right loot . The right private property right destroy public property . You play victim card . But nothing change .
923,True,True,False,False,False,False,False,False,False,False,* Yes let destroy someone else ' property ruin day mad someone else . Take Police ! * cunt .
924,False,False,False,False,False,False,False,False,False,False,lol police begining .. sound like he saying MOO move .. cow mean cop maybe feel like cop .. mean cow ^^
925,True,False,False,False,False,True,True,False,False,False,"Fergueson resident stupid , complain crime police shoot criminal get emo tell police leave rioting , looting destroying community . Where logic ? I think ' trolling sr ."
926,True,True,False,False,False,False,False,False,False,False,"So every time ' agree police I ' going go burn everything relation I ' agree call protesting . These people fucking stupid , ' de-evolving"
927,False,False,False,False,False,False,False,False,False,False,"Look people , black life matter like white life . Mike brown life lawfully ended police officer assaulted Mike brown , suspect aka Mr. Brown football player 6ft 3 inch , mention high marijuana . The officer 5 ft 11 inch armed baton gun . Now telling Mr brown put hand witch evidence show . He shot assaulting officer . Now say well . Why officer . Well unless police officer ' say officer something stupid done something else . This officer attacked man much larger . He time stop think hmmm maybe I ' defend maybe I let kill ."
928,False,False,False,False,False,False,False,False,False,False,Comments vice video always extrem ( case obviously racist ) I ' take seriously
929,True,True,False,False,True,False,False,False,False,False,"Over 450 people get killed cop USA every year . If cop would kill many country would streat protest matter dead man white black . But comment many white people dont give fuck dead black man . I dont get , every unnecessary dead mater ."
930,True,True,False,False,False,False,False,False,False,False,"These people stupid fuck , would ' work 7am . These idea fun ' loser nothing better . Oh yeah great work burning auto place people unemployed can not provide family . Great work , police shot criminal happened black . These people definition sheep , one individual thinker among ."
931,True,True,False,False,True,False,False,False,False,False,"I like begining , peaceful , even fucking reporter wearing armor XD"
932,False,False,False,False,False,False,False,False,False,False,put civilian perspective two people get fight one get shot go jail . since cop protecting self . Micheal brown shot 151 foot away Daren Wilson ` patrol car way get self situation continued conflict two reason shoot option like pepper spray tazer .
933,False,False,False,False,False,False,False,False,False,False,7:28 Lost shit GUY . lmao
934,False,False,False,False,False,False,False,False,False,False,"I ' understand lady 1:30 said ... After going article video shooting incident , I personally think case exaggerated ... The riot , looting , criminal activity said `` caused '' grand jury decision fake . They crime saw opportunity disintegration , use decision reason ."
935,False,False,False,False,False,False,False,False,False,False,The lady 7:30. hahahaha
936,True,False,False,False,False,True,True,True,False,False,United Shits Of America collapsing . good
937,True,True,False,False,True,False,False,False,False,False,"These people ' get , ' want get shot ' act like thug threaten police officer , effin ridiculous . Just excuse act like asshole ... Oh good job destroying city ."
938,True,True,False,True,False,False,False,False,False,False,Somebody pick gun kill cop already LA style
939,False,False,False,False,False,False,False,False,False,False,"police dont try shoot leg , arm body part immobilize someone . every time officer fire weapon using deadly force . ' trained aim centre mass , part body ."
940,True,True,False,False,True,False,False,False,False,False,"im sick seeing racist comment . That shame still rascim 2015 , ,grow fuck people"
941,True,True,True,False,False,False,False,False,False,False,THE ONLY JUSTICE WE WILL GET IS IN THE STREET . AN EYE FOR AN EYE . YOU KILL US WE KILL YOU
942,True,False,False,False,False,True,True,False,False,False,like black racist white ppl without consequence ... keep nice new world live keep
943,True,False,False,False,False,True,True,False,False,False,"I find insane black people always play racist card every single little issue coincidental white-black situation , case race nothing . Also , say want justice . . go around destroying private property looting shop , right mind would ask justice rob destroy people lively hood time . It ' though black community think perfectly acceptable black person kill white cop cop follows procedure defends self potential fatal attack get angry . . yeah black guy might firearm could easily knife something . . value black people white law enforcement officer . . life equal understand officer defended self attack . . yes attack ."
944,False,False,False,False,False,False,False,False,False,False,Black life matter White life matter All life matter
945,False,False,False,False,False,False,False,False,False,False,Cuumm dowww heeeeerrrr lol come .
946,True,True,False,True,False,False,False,False,False,False,' get cop armed civil war ... machine gun unarmed civilian throwing brick ... fuck united state . people america must free oppression ! !
947,True,True,False,False,False,False,False,False,False,False,"I see sign , `` black life matter ! `` , `` parent bury child ! '' , '' justice ! '' . I bet ' know last three black person shot white cop , ask name one person last hundred killed another black person , damn clue . march protest ? far likely murdered another black person ' cop . fact . fuck sharpton . cornell west ."
948,True,True,False,False,False,False,False,False,False,False,cop = pig
949,False,False,False,False,False,False,False,False,False,False,"I saw article many case went pretty much one , particular one making big scene ."
950,False,False,False,False,False,False,False,False,False,False,Why cop Mooing people beginning ?
951,False,False,False,False,False,False,False,False,False,False,"man , good fighting back hope minority dont get rained national guard . look wepons . acting like war"
